site_id,station_name,latitude,longitude,drainage_area,state,county,data_source
USGS-03344425,"MUDDY CREEK TRIBUTARY AT WOODBURY, IL",39.19948398,-88.2939314,0.07,,,embarrass-station.xlsx
USGS-03344435,"ISLAND CREEK NEAR WOODBURY, IL",39.1797222,-88.2783333,,,,embarrass-station.xlsx
USGS-03344450,"EMBARRAS RIVER NEAR HIDALGO, IL",39.15698458,-88.2069844,1252.0,,,embarrass-station.xlsx
USGS-03344500,"RANGE CREEK NEAR CASEY, IL",39.3267035,-88.0294796,7.61,,,embarrass-station.xlsx
USGS-03344600,"EMBARRAS RIVER NEAR ROSE HILL, IL",39.10920778,-88.2083734,1327.0,,,embarrass-station.xlsx
USGS-03344680,"EMBARRAS RIVER NEAR FALMOUTH, IL",39.05198659,-88.181706,1365.0,,,embarrass-station.xlsx
USGS-03345000,"EMBARRAS RIVER AT NEWTON, IL",38.9961542,-88.1453161,1390.0,,,embarrass-station.xlsx
USGS-03345500,"EMBARRAS RIVER AT STE. MARIE, IL",38.93669444,-88.0223333,1516.0,,,embarrass-station.xlsx
USGS-03345800,"NORTH FORK EMBARRAS RIVER AT MORIAH, IL",39.2150382,-87.9300323,149.0,,,embarrass-station.xlsx
USGS-03346000,"NORTH FORK EMBARRAS RIVER NEAR OBLONG, IL",39.01027778,-87.9455556,318.0,,,embarrass-station.xlsx
USGS-03346100,"EMBARRAS RIVER NEAR LANDES, IL",38.8717116,-87.9083655,1944.0,,,embarrass-station.xlsx
USGS-03346150,"BIG CREEK NEAR OBLONG, IL",39.0033756,-87.8411408,35.0,,,embarrass-station.xlsx
USGS-03346180,"DOGWOOD CREEK AT OBLONG, IL",39.00198677,-87.89392,11.7,,,embarrass-station.xlsx
USGS-03346500,"EMBARRAS RIVER AT LAWRENCEVILLE, IL",38.72380556,-87.6643611,2333.0,,,embarrass-station.xlsx
USGS-03346550,"EMBARRAS RIVER NEAR BILLETT, IL",38.6650471,-87.6264133,2403.0,,,embarrass-station.xlsx
USGS-384224087353601,"ALLISON DITCH NEAR VINCENNES, IN",38.71777778,-87.5943611,,,,embarrass-station.xlsx
USGS-ILRIVERWATCH-R0800101,Embarras R,40.0816,-88.23841,,,,embarrass-station.xlsx
USGS-ILRIVERWATCH-R0800102,Embarras R,39.5952,-88.1882,,,,embarrass-station.xlsx
